,User-ID,User-Age,num_ratings
17090,162960,25.0,1
17091,162962,25.0,2
17092,162968,22.0,1
17093,162977,36.0,1
17094,162980,41.0,5
17095,163016,49.0,2
17096,163023,55.0,1
17097,163039,61.0,1
17098,163061,64.0,1
17099,163071,34.0,2
17100,163072,28.0,1
17101,163075,20.0,1
17102,163093,42.0,2
17103,163117,32.0,2
17104,163140,13.0,4
17105,163148,28.0,3
17106,163153,28.0,1
17107,163169,27.0,6
17108,163179,25.0,1
17109,163184,41.0,1
17110,163187,35.0,1
17111,163194,57.0,6
17112,163200,40.0,1
17113,163202,26.0,32
17114,163221,54.0,1
17115,163225,64.0,1
17116,163228,57.0,1
17117,163253,36.0,1
17118,163267,16.0,1
17119,163271,35.0,1
17120,163286,24.0,2
17121,163288,22.0,1
17122,163295,15.0,1
17123,163302,23.0,6
17124,163307,24.0,21
17125,163308,46.0,3
17126,163319,34.0,35
17127,163326,28.0,14
17128,163335,30.0,7
17129,163337,33.0,1
17130,163358,21.0,21
17131,163363,22.0,2
17132,163376,23.0,1
17133,163382,28.0,1
17134,163401,18.0,1
17135,163409,23.0,1
17136,163419,33.0,9
17137,163421,22.0,1
17138,163449,38.0,5
17139,163467,28.0,8
17140,163488,24.0,34
17141,163489,27.0,2
17142,163498,29.0,1
17143,163510,41.0,2
17144,163517,40.0,3
17145,163521,36.0,2
17146,163523,54.0,4
17147,163528,54.0,1
17148,163529,33.0,1
17149,163533,48.0,2
17150,163534,37.0,5
17151,163539,59.0,2
17152,163545,65.0,2
17153,163548,33.0,1
17154,163554,35.0,4
17155,163570,50.0,68
17156,163579,58.0,7
17157,163583,43.0,1
17158,163588,60.0,1
17159,163594,44.0,2
17160,163599,50.0,1
17161,163600,17.0,8
17162,163605,45.0,2
17163,163609,21.0,1
17164,163613,66.0,3
17165,163623,34.0,1
17166,163656,47.0,1
17167,163662,38.0,2
17168,163666,8.0,1
17169,163676,59.0,7
17170,163681,75.0,2
17171,163683,22.0,2
17172,163687,60.0,2
17173,163690,31.0,2
17174,163691,47.0,1
17175,163693,37.0,3
17176,163699,32.0,2
17177,163708,65.0,2
17178,163720,44.0,1
17179,163721,48.0,1
17180,163722,20.0,1
17181,163731,29.0,2
17182,163744,54.0,4
17183,163751,7.0,1
17184,163759,37.0,13
17185,163760,39.0,3
17186,163761,37.0,17
17187,163796,53.0,5
17188,163804,43.0,87
17189,163824,17.0,5
17190,163833,56.0,1
17191,163834,23.0,1
17192,163851,26.0,16
17193,163861,22.0,1
17194,163867,14.0,1
17195,163874,71.0,1
17196,163886,36.0,2
17197,163896,24.0,1
17198,163905,18.0,1
17199,163912,36.0,4
17200,163914,54.0,1
17201,163925,49.0,2
17202,163927,57.0,1
17203,163936,33.0,1
17204,163973,46.0,112
17205,163976,35.0,2
17206,164008,26.0,5
17207,164009,25.0,1
17208,164024,24.0,1
17209,164036,15.0,4
17210,164037,55.0,1
17211,164055,31.0,1
17212,164093,29.0,1
17213,164096,29.0,31
17214,164105,28.0,5
17215,164110,60.0,1
17216,164140,25.0,4
17217,164141,32.0,1
17218,164150,33.0,4
17219,164167,61.0,1
17220,164173,31.0,1
17221,164183,68.0,1
17222,164187,51.0,1
17223,164198,22.0,2
17224,164208,61.0,1
17225,164237,31.0,1
17226,164246,48.0,1
17227,164252,58.0,5
17228,164270,41.0,2
17229,164274,32.0,1
17230,164281,66.0,2
17231,164295,42.0,1
17232,164307,27.0,3
17233,164312,47.0,1
17234,164315,31.0,1
17235,164323,31.0,82
17236,164348,23.0,4
17237,164378,30.0,1
17238,164401,43.0,1
17239,164410,15.0,3
17240,164418,26.0,5
17241,164442,60.0,1
17242,164455,43.0,1
17243,164465,33.0,5
17244,164480,44.0,11
17245,164492,46.0,11
17246,164495,21.0,1
17247,164527,18.0,1
17248,164533,46.0,26
17249,164536,22.0,2
17250,164539,34.0,1
17251,164561,37.0,2
17252,164565,27.0,1
17253,164578,41.0,1
17254,164581,30.0,19
17255,164583,23.0,3
17256,164584,52.0,21
17257,164599,24.0,1
17258,164600,29.0,1
17259,164619,20.0,1
17260,164640,28.0,2
17261,164675,55.0,34
17262,164682,47.0,1
17263,164706,14.0,1
17264,164712,37.0,1
17265,164717,47.0,1
17266,164761,54.0,3
17267,164762,29.0,2
17268,164777,60.0,6
17269,164779,30.0,1
17270,164797,41.0,1
17271,164799,29.0,1
17272,164801,37.0,1
17273,164823,37.0,1
17274,164841,23.0,1
17275,164847,34.0,2
17276,164848,26.0,1
17277,164849,34.0,1
17278,164855,35.0,1
17279,164858,52.0,2
17280,164862,36.0,2
17281,164863,37.0,1
17282,164866,25.0,2
17283,164870,28.0,9
17284,164871,32.0,1
17285,164872,33.0,1
17286,164884,24.0,2
17287,164896,43.0,1
17288,164901,38.0,1
17289,164905,29.0,4
17290,164926,25.0,21
17291,164944,23.0,2
17292,164955,49.0,5
17293,164956,44.0,4
17294,164965,35.0,2
17295,164966,38.0,3
17296,164978,35.0,1
17297,164980,46.0,4
17298,164983,36.0,1
17299,164984,30.0,1
17300,164987,36.0,2
17301,165015,29.0,1
17302,165073,44.0,10
17303,165078,24.0,1
17304,165089,38.0,1
17305,165094,59.0,1
17306,165098,34.0,1
17307,165116,23.0,1
17308,165138,43.0,2
17309,165170,20.0,1
17310,165173,34.0,1
17311,165176,16.0,1
17312,165182,31.0,3
17313,165183,60.0,40
17314,165184,31.0,1
17315,165215,37.0,1
17316,165222,17.0,1
17317,165232,23.0,19
17318,165252,45.0,3
17319,165262,17.0,1
17320,165267,27.0,8
17321,165268,73.0,16
17322,165269,24.0,1
17323,165271,18.0,1
17324,165273,45.0,1
17325,165288,69.0,1
17326,165293,15.0,1
17327,165295,43.0,1
17328,165305,68.0,2
17329,165308,33.0,113
17330,165314,53.0,1
17331,165316,39.0,2
17332,165319,28.0,123
17333,165327,19.0,1
17334,165356,38.0,2
17335,165371,17.0,2
17336,165392,43.0,3
17337,165408,18.0,1
17338,165411,33.0,1
17339,165420,31.0,3
17340,165436,35.0,1
17341,165444,34.0,3
17342,165449,46.0,1
17343,165452,28.0,6
17344,165457,32.0,2
17345,165495,34.0,1
17346,165496,29.0,1
17347,165503,17.0,4
17348,165507,24.0,4
17349,165512,28.0,5
17350,165516,26.0,6
17351,165542,31.0,1
17352,165544,35.0,1
17353,165549,27.0,4
17354,165558,18.0,6
17355,165574,55.0,2
17356,165576,22.0,8
17357,165590,26.0,1
17358,165602,31.0,1
17359,165610,61.0,1
17360,165625,32.0,1
17361,165629,15.0,1
17362,165637,29.0,1
17363,165641,53.0,1
17364,165654,27.0,4
17365,165668,31.0,1
17366,165669,45.0,8
17367,165697,30.0,5
17368,165709,28.0,1
17369,165728,35.0,8
17370,165736,61.0,1
17371,165751,33.0,1
17372,165759,58.0,3
17373,165766,46.0,1
17374,165781,66.0,3
17375,165791,43.0,2
17376,165793,18.0,1
17377,165806,57.0,20
17378,165823,17.0,3
17379,165826,29.0,1
17380,165835,23.0,1
17381,165837,32.0,1
17382,165838,60.0,3
17383,165854,53.0,1
17384,165866,27.0,24
17385,165879,26.0,3
17386,165886,35.0,1
17387,165889,37.0,2
17388,165947,25.0,1
17389,165959,81.0,1
17390,165964,26.0,1
17391,165973,19.0,1
17392,165977,17.0,1
17393,165987,48.0,6
17394,166003,51.0,1
17395,166008,47.0,1
17396,166017,38.0,20
17397,166023,48.0,1
17398,166030,33.0,6
17399,166035,64.0,1
17400,166049,26.0,1
17401,166055,24.0,2
17402,166062,14.0,2
17403,166123,32.0,78
17404,166128,20.0,1
17405,166130,37.0,5
17406,166141,34.0,7
17407,166142,47.0,1
17408,166148,33.0,1
17409,166190,30.0,1
17410,166231,51.0,1
17411,166257,26.0,1
17412,166267,70.0,1
17413,166270,24.0,2
17414,166281,24.0,1
17415,166286,52.0,1
17416,166301,21.0,1
17417,166327,66.0,6
17418,166341,74.0,1
17419,166349,46.0,1
17420,166357,63.0,1
17421,166363,23.0,4
17422,166383,38.0,1
17423,166391,60.0,16
17424,166399,29.0,1
17425,166407,58.0,1
17426,166409,63.0,17
17427,166422,55.0,3
17428,166424,32.0,1
17429,166459,28.0,1
17430,166460,25.0,2
17431,166463,28.0,1
17432,166478,30.0,1
17433,166492,19.0,14
17434,166499,19.0,3
17435,166508,22.0,1
17436,166512,32.0,2
17437,166515,49.0,1
17438,166518,28.0,1
17439,166545,21.0,1
17440,166546,53.0,5
17441,166564,35.0,1
17442,166580,37.0,1
17443,166581,70.0,3
17444,166593,22.0,1
17445,166596,57.0,61
17446,166610,30.0,2
17447,166613,19.0,1
17448,166615,31.0,1
17449,166617,55.0,1
17450,166618,18.0,1
17451,166619,64.0,1
17452,166630,33.0,1
17453,166637,54.0,1
17454,166646,30.0,9
17455,166689,40.0,1
17456,166698,54.0,1
17457,166718,26.0,1
17458,166719,27.0,2
17459,166727,42.0,2
17460,166731,18.0,1
17461,166753,34.0,4
17462,166761,42.0,1
17463,166772,28.0,1
17464,166778,25.0,2
17465,166812,18.0,1
17466,166817,47.0,1
17467,166828,29.0,8
17468,166830,24.0,13
17469,166831,25.0,2
17470,166841,48.0,2
17471,166843,14.0,1
17472,166855,25.0,1
17473,166856,44.0,3
17474,166863,33.0,1
17475,166864,45.0,1
17476,166865,49.0,2
17477,166876,35.0,1
17478,166890,23.0,2
17479,166904,21.0,2
17480,166906,24.0,1
17481,166907,43.0,1
17482,166922,26.0,20
17483,166923,66.0,1
17484,166925,25.0,2
17485,166931,31.0,1
17486,166934,51.0,2
17487,166955,30.0,2
17488,166990,72.0,1
17489,166992,24.0,1
17490,167012,44.0,2
17491,167014,31.0,1
17492,167039,23.0,1
17493,167052,29.0,7
17494,167056,21.0,4
17495,167077,18.0,1
17496,167131,30.0,2
17497,167144,27.0,1
17498,167152,32.0,1
17499,167154,29.0,1
17500,167166,44.0,4
17501,167189,43.0,10
17502,167201,35.0,1
17503,167243,22.0,3
17504,167254,22.0,1
17505,167272,57.0,6
17506,167275,32.0,1
17507,167286,51.0,1
17508,167300,35.0,1
17509,167305,27.0,1
17510,167317,19.0,1
17511,167327,29.0,11
17512,167349,33.0,17
17513,167361,43.0,1
17514,167375,33.0,4
17515,167380,20.0,3
17516,167386,34.0,3
17517,167387,30.0,1
17518,167388,20.0,1
17519,167389,13.0,5
17520,167391,14.0,1
17521,167403,31.0,1
17522,167415,49.0,1
17523,167418,29.0,1
17524,167436,50.0,5
17525,167438,19.0,3
17526,167442,18.0,3
17527,167459,22.0,2
17528,167471,29.0,42
17529,167472,51.0,1
17530,167478,28.0,16
17531,167484,30.0,3
17532,167491,31.0,1
17533,167492,16.0,2
17534,167494,20.0,13
17535,167507,21.0,10
17536,167511,27.0,2
17537,167517,25.0,8
17538,167519,18.0,1
17539,167520,14.0,1
17540,167521,23.0,17
17541,167542,36.0,2
17542,167556,33.0,8
17543,167578,72.0,1
17544,167587,22.0,17
17545,167597,36.0,1
17546,167611,36.0,7
17547,167614,46.0,16
17548,167625,25.0,6
17549,167634,46.0,1
17550,167644,25.0,5
17551,167646,56.0,1
17552,167657,62.0,1
17553,167668,49.0,1
17554,167670,30.0,2
17555,167678,35.0,18
17556,167689,23.0,1
17557,167715,34.0,5
17558,167716,50.0,1
17559,167717,60.0,1
17560,167722,43.0,12
17561,167736,27.0,2
17562,167743,54.0,1
17563,167746,32.0,26
17564,167750,22.0,5
17565,167752,56.0,1
17566,167756,23.0,1
17567,167761,24.0,6
17568,167768,45.0,4
17569,167770,19.0,1
17570,167782,20.0,8
17571,167788,25.0,1
17572,167794,33.0,4
17573,167800,57.0,44
17574,167812,38.0,34
17575,167813,28.0,4
17576,167816,22.0,1
17577,167844,37.0,10
17578,167846,27.0,3
17579,167847,24.0,1
17580,167850,40.0,1
17581,167873,29.0,1
17582,167878,21.0,1
17583,167879,23.0,1
17584,167906,25.0,3
17585,167911,29.0,1
17586,167914,23.0,2
17587,167925,26.0,1
17588,167928,27.0,1
17589,167967,19.0,1
17590,167984,70.0,1
17591,167987,33.0,1
17592,168000,22.0,1
17593,168004,55.0,1
17594,168006,61.0,4
17595,168008,54.0,3
17596,168012,21.0,1
17597,168015,57.0,1
17598,168016,39.0,5
17599,168028,50.0,1
17600,168029,15.0,12
17601,168035,35.0,2
17602,168047,28.0,63
17603,168052,26.0,1
17604,168058,18.0,1
17605,168067,34.0,1
17606,168071,47.0,1
17607,168082,29.0,1
17608,168091,56.0,2
17609,168092,36.0,3
17610,168093,38.0,1
17611,168101,28.0,4
17612,168123,26.0,1
17613,168128,36.0,1
17614,168129,22.0,9
17615,168132,37.0,1
17616,168133,51.0,2
17617,168144,46.0,26
17618,168148,29.0,2
17619,168165,30.0,1
17620,168172,36.0,1
17621,168177,25.0,1
17622,168186,44.0,2
17623,168205,44.0,1
17624,168216,47.0,22
17625,168245,37.0,138
17626,168255,16.0,1
17627,168269,43.0,1
17628,168273,17.0,2
17629,168275,21.0,4
17630,168276,22.0,1
17631,168281,21.0,1
17632,168287,24.0,1
17633,168327,37.0,2
17634,168337,43.0,2
17635,168338,35.0,1
17636,168350,35.0,1
17637,168372,23.0,1
17638,168383,17.0,4
17639,168387,32.0,15
17640,168408,19.0,5
17641,168413,26.0,4
17642,168431,17.0,2
17643,168441,53.0,1
17644,168442,60.0,4
17645,168463,46.0,2
17646,168464,11.0,11
17647,168466,33.0,2
17648,168478,53.0,7
17649,168482,35.0,1
17650,168484,65.0,1
17651,168487,36.0,5
17652,168489,22.0,1
17653,168500,30.0,6
17654,168530,44.0,1
17655,168531,73.0,1
17656,168535,17.0,1
17657,168542,49.0,1
17658,168545,31.0,4
17659,168554,21.0,1
17660,168563,19.0,1
17661,168581,51.0,2
17662,168593,27.0,1
17663,168615,50.0,1
17664,168639,62.0,5
17665,168642,24.0,21
17666,168666,31.0,1
17667,168672,27.0,1
17668,168674,40.0,1
17669,168677,57.0,2
17670,168702,52.0,1
17671,168705,16.0,1
17672,168708,34.0,1
17673,168710,29.0,1
17674,168713,55.0,1
17675,168714,69.0,1
17676,168715,71.0,1
17677,168719,61.0,3
17678,168720,30.0,1
17679,168728,48.0,1
17680,168735,41.0,3
17681,168747,44.0,1
17682,168749,46.0,1
17683,168755,37.0,1
17684,168765,60.0,1
17685,168783,25.0,1
17686,168784,17.0,1
17687,168792,40.0,1
17688,168794,40.0,1
17689,168800,19.0,1
17690,168804,31.0,3
17691,168805,54.0,6
17692,168813,23.0,3
17693,168816,35.0,21
17694,168817,45.0,1
17695,168819,26.0,2
17696,168834,35.0,1
17697,168861,21.0,1
17698,168872,34.0,1
17699,168877,48.0,2
17700,168888,32.0,1
17701,168892,46.0,1
17702,168900,39.0,2
17703,168907,53.0,1
17704,168924,20.0,1
17705,168931,27.0,1
17706,168934,46.0,3
17707,168954,29.0,36
17708,168970,15.0,1
17709,168971,49.0,11
17710,168976,45.0,1
17711,168999,28.0,7
17712,169005,40.0,2
17713,169006,27.0,9
17714,169014,23.0,1
17715,169017,59.0,1
17716,169057,50.0,14
17717,169059,24.0,2
17718,169065,20.0,2
17719,169075,33.0,1
17720,169076,37.0,3
17721,169104,19.0,1
17722,169105,44.0,1
17723,169119,46.0,1
17724,169130,54.0,5
17725,169170,61.0,1
17726,169181,53.0,3
17727,169185,41.0,1
17728,169192,35.0,8
17729,169211,50.0,1
17730,169223,38.0,12
17731,169233,27.0,18
17732,169243,41.0,7
17733,169249,43.0,12
17734,169268,40.0,3
17735,169272,61.0,1
17736,169277,32.0,1
17737,169322,21.0,2
17738,169326,38.0,1
17739,169341,32.0,2
17740,169348,51.0,2
17741,169357,64.0,3
17742,169359,36.0,1
17743,169360,25.0,2
17744,169365,34.0,1
17745,169368,33.0,1
17746,169371,18.0,5
17747,169372,58.0,1
17748,169373,29.0,1
17749,169403,43.0,8
17750,169406,30.0,3
17751,169427,47.0,1
17752,169434,24.0,1
17753,169438,39.0,9
17754,169450,31.0,5
17755,169457,24.0,2
17756,169463,46.0,1
17757,169465,49.0,5
17758,169476,31.0,3
17759,169492,55.0,6
17760,169496,68.0,3
17761,169505,16.0,1
17762,169507,19.0,1
17763,169521,15.0,1
17764,169532,22.0,1
17765,169534,40.0,4
17766,169563,29.0,2
17767,169569,56.0,1
17768,169582,39.0,1
17769,169585,49.0,1
17770,169600,28.0,13
17771,169626,53.0,2
17772,169631,34.0,1
17773,169636,51.0,1
17774,169642,56.0,1
17775,169647,31.0,1
17776,169655,58.0,3
17777,169659,21.0,1
17778,169673,13.0,1
17779,169681,41.0,4
17780,169682,26.0,53
17781,169697,53.0,1
17782,169698,51.0,3
17783,169699,40.0,29
17784,169710,33.0,1
17785,169718,47.0,1
17786,169727,23.0,5
17787,169753,29.0,1
17788,169757,59.0,1
17789,169762,28.0,1
17790,169773,20.0,2
17791,169779,36.0,38
17792,169781,21.0,9
17793,169784,52.0,3
17794,169814,40.0,1
17795,169824,35.0,18
17796,169827,38.0,5
17797,169859,23.0,2
17798,169860,34.0,1
17799,169866,34.0,1
17800,169879,19.0,1
17801,169880,38.0,2
17802,169884,31.0,1
17803,169887,33.0,4
17804,169888,28.0,1
17805,169904,25.0,1
17806,169909,15.0,1
17807,169911,25.0,1
17808,169921,33.0,1
17809,169926,33.0,1
17810,169932,61.0,1
17811,169934,31.0,4
17812,169957,31.0,1
17813,169964,61.0,1
17814,169979,41.0,2
17815,170002,48.0,2
17816,170012,37.0,8
17817,170015,41.0,1
17818,170039,29.0,1
17819,170053,26.0,1
17820,170071,60.0,1
17821,170077,58.0,26
17822,170081,51.0,1
17823,170090,55.0,2
17824,170104,19.0,1
17825,170118,32.0,5
17826,170128,24.0,3
17827,170143,37.0,1
17828,170154,31.0,11
17829,170155,40.0,6
17830,170158,23.0,1
17831,170170,22.0,1
17832,170181,32.0,3
17833,170184,51.0,16
17834,170186,27.0,1
17835,170224,46.0,1
17836,170227,33.0,11
17837,170229,56.0,1
17838,170243,40.0,1
17839,170251,34.0,1
17840,170257,59.0,3
17841,170264,23.0,8
17842,170270,44.0,1
17843,170271,51.0,1
17844,170272,50.0,1
17845,170273,32.0,2
17846,170308,52.0,1
17847,170314,33.0,1
17848,170315,31.0,1
17849,170316,45.0,1
17850,170317,36.0,4
17851,170319,69.0,1
17852,170326,16.0,1
17853,170339,48.0,1
17854,170362,20.0,1
17855,170363,18.0,1
17856,170365,38.0,1
17857,170368,51.0,2
17858,170385,22.0,1
17859,170392,31.0,2
17860,170401,54.0,5
17861,170408,50.0,1
17862,170410,44.0,1
17863,170411,18.0,1
17864,170415,30.0,15
17865,170429,50.0,2
17866,170462,29.0,1
17867,170469,24.0,3
17868,170490,35.0,1
17869,170499,26.0,12
17870,170509,32.0,6
17871,170518,61.0,7
17872,170519,46.0,3
17873,170522,48.0,10
17874,170527,40.0,12
17875,170532,44.0,1
17876,170536,31.0,2
17877,170545,31.0,1
17878,170553,27.0,1
17879,170558,32.0,3
17880,170564,38.0,3
17881,170567,29.0,1
17882,170572,34.0,5
17883,170575,32.0,8
17884,170576,29.0,2
17885,170581,31.0,1
17886,170593,33.0,1
17887,170595,34.0,12
17888,170600,31.0,1
17889,170610,47.0,1
17890,170620,62.0,1
17891,170627,54.0,1
17892,170652,47.0,1
17893,170664,51.0,1
17894,170673,32.0,1
17895,170696,40.0,1
17896,170719,32.0,1
17897,170720,22.0,2
17898,170722,23.0,3
17899,170724,43.0,35
17900,170732,40.0,3
17901,170734,53.0,1
17902,170742,41.0,12
17903,170746,29.0,1
17904,170752,53.0,1
17905,170760,38.0,1
17906,170761,49.0,4
17907,170762,60.0,19
17908,170767,24.0,5
17909,170779,51.0,1
17910,170791,45.0,1
17911,170792,38.0,8
17912,170810,40.0,6
17913,170825,27.0,1
17914,170837,33.0,3
17915,170842,32.0,1
17916,170850,57.0,7
17917,170858,36.0,2
17918,170861,44.0,14
17919,170863,36.0,2
17920,170879,33.0,1
17921,170882,56.0,1
17922,170904,45.0,1
17923,170947,35.0,34
17924,170966,36.0,6
17925,170972,28.0,2
17926,170982,32.0,2
17927,170997,66.0,3
17928,171005,35.0,3
17929,171007,38.0,9
17930,171011,13.0,6
17931,171015,41.0,1
17932,171020,57.0,2
17933,171021,54.0,1
17934,171031,58.0,7
17935,171038,37.0,2
17936,171045,44.0,13
17937,171050,41.0,11
17938,171065,32.0,3
17939,171076,29.0,1
17940,171078,43.0,8
17941,171082,36.0,14
17942,171118,47.0,291
17943,171134,46.0,2
17944,171157,32.0,5
17945,171158,26.0,1
17946,171165,36.0,3
17947,171166,24.0,1
17948,171193,16.0,1
17949,171198,35.0,2
17950,171200,27.0,2
17951,171206,29.0,3
17952,171214,14.0,1
17953,171235,34.0,5
17954,171242,30.0,1
17955,171247,21.0,1
17956,171252,59.0,1
17957,171271,33.0,3
17958,171283,30.0,1
17959,171295,27.0,29
17960,171296,54.0,1
17961,171298,35.0,1
17962,171379,27.0,1
17963,171384,28.0,2
17964,171389,26.0,4
17965,171394,44.0,2
17966,171407,39.0,1
17967,171428,31.0,2
17968,171436,29.0,4
17969,171441,36.0,3
17970,171444,36.0,5
17971,171445,37.0,23
17972,171451,11.0,1
17973,171478,37.0,1
17974,171494,42.0,4
17975,171496,27.0,2
17976,171499,24.0,1
17977,171501,13.0,1
17978,171506,30.0,3
17979,171553,52.0,1
17980,171565,37.0,1
17981,171569,29.0,4
17982,171579,24.0,1
17983,171584,17.0,2
17984,171594,24.0,2
17985,171602,37.0,26
17986,171610,46.0,3
17987,171625,52.0,1
17988,171632,39.0,1
17989,171637,47.0,1
17990,171638,50.0,24
17991,171648,46.0,4
17992,171658,54.0,1
17993,171680,36.0,4
17994,171712,41.0,1
17995,171720,34.0,1
17996,171758,13.0,2
17997,171765,37.0,2
17998,171770,52.0,1
17999,171774,20.0,3
18000,171783,20.0,2
18001,171800,51.0,1
18002,171814,63.0,1
18003,171818,31.0,23
18004,171851,28.0,1
18005,171869,60.0,1
18006,171872,60.0,3
18007,171880,45.0,1
18008,171887,30.0,1
18009,171904,28.0,20
18010,171936,43.0,1
18011,171939,24.0,3
18012,171940,26.0,2
18013,171942,42.0,4
18014,171946,26.0,1
18015,171950,27.0,1
18016,171954,33.0,1
18017,171958,46.0,1
18018,171968,23.0,20
18019,171972,19.0,4
18020,171986,47.0,10
18021,171988,31.0,1
18022,172009,30.0,1
18023,172010,21.0,7
18024,172021,41.0,2
18025,172027,63.0,2
18026,172030,30.0,43
18027,172036,14.0,1
18028,172061,25.0,46
18029,172069,56.0,1
18030,172080,15.0,1
18031,172088,43.0,1
18032,172091,58.0,19
18033,172096,44.0,2
18034,172098,42.0,1
18035,172101,37.0,6
18036,172108,51.0,1
18037,172113,50.0,1
18038,172115,23.0,3
18039,172119,28.0,14
18040,172122,44.0,2
18041,172123,67.0,1
18042,172128,40.0,12
18043,172150,31.0,2
18044,172151,22.0,1
18045,172168,33.0,1
18046,172171,48.0,1
18047,172179,58.0,2
18048,172180,36.0,1
18049,172181,25.0,1
18050,172186,56.0,4
18051,172192,36.0,5
18052,172202,17.0,1
18053,172203,45.0,12
18054,172205,54.0,1
18055,172234,59.0,2
18056,172240,34.0,1
18057,172245,28.0,2
18058,172266,22.0,1
18059,172274,29.0,1
18060,172282,48.0,1
18061,172311,32.0,3
18062,172326,51.0,2
18063,172331,27.0,10
18064,172343,40.0,2
18065,172348,62.0,1
18066,172350,56.0,1
18067,172370,24.0,5
18068,172374,20.0,7
18069,172377,28.0,5
18070,172382,44.0,2
18071,172397,23.0,1
18072,172406,29.0,8
18073,172422,27.0,1
18074,172425,22.0,1
18075,172462,45.0,4
18076,172483,44.0,1
18077,172486,26.0,6
18078,172499,48.0,1
18079,172512,25.0,28
18080,172513,19.0,1
18081,172533,13.0,1
18082,172543,27.0,1
18083,172575,15.0,1
18084,172577,54.0,1
18085,172588,42.0,4
18086,172594,52.0,1
18087,172598,40.0,1
18088,172601,4.0,1
18089,172613,39.0,13
18090,172617,44.0,1
18091,172633,31.0,2
18092,172634,100.0,5
18093,172636,22.0,3
18094,172652,49.0,1
18095,172665,40.0,1
18096,172676,29.0,59
18097,172680,26.0,1
18098,172700,33.0,11
18099,172708,31.0,2
18100,172712,44.0,1
18101,172725,34.0,1
18102,172742,44.0,81
18103,172753,35.0,1
18104,172760,29.0,36
18105,172764,37.0,1
18106,172775,47.0,1
18107,172783,29.0,2
18108,172788,34.0,1
18109,172803,34.0,2
18110,172814,33.0,1
18111,172816,29.0,3
18112,172834,33.0,2
18113,172837,16.0,1
18114,172844,15.0,1
18115,172848,23.0,2
18116,172851,31.0,1
18117,172865,18.0,6
18118,172874,26.0,2
18119,172881,39.0,3
18120,172888,57.0,7
18121,172893,47.0,1
18122,172900,24.0,1
18123,172911,59.0,1
18124,172929,36.0,1
18125,172940,55.0,1
18126,172949,52.0,1
18127,172951,48.0,3
18128,172970,42.0,1
18129,172971,23.0,1
18130,172974,38.0,1
18131,172976,25.0,1
18132,173001,53.0,1
18133,173004,20.0,1
18134,173013,57.0,1
18135,173016,21.0,3
18136,173030,40.0,1
18137,173034,30.0,2
18138,173035,67.0,2
18139,173053,12.0,3
18140,173111,36.0,17
18141,173115,34.0,1
18142,173122,28.0,9
18143,173131,25.0,16
18144,173132,19.0,1
18145,173142,60.0,2
18146,173148,47.0,1
18147,173154,39.0,1
18148,173175,39.0,1
18149,173192,66.0,1
18150,173194,56.0,1
18151,173225,34.0,8
18152,173232,41.0,1
18153,173238,34.0,1
18154,173240,68.0,1
18155,173243,37.0,1
18156,173247,45.0,1
18157,173253,33.0,4
18158,173259,37.0,1
18159,173280,41.0,3
18160,173287,28.0,1
18161,173289,33.0,1
18162,173291,29.0,56
18163,173301,54.0,4
18164,173314,50.0,2
18165,173315,77.0,2
18166,173338,26.0,1
18167,173340,67.0,1
18168,173341,46.0,2
18169,173342,27.0,1
18170,173354,26.0,2
18171,173357,30.0,2
18172,173369,28.0,1
18173,173415,31.0,118
18174,173445,29.0,1
18175,173453,25.0,1
18176,173457,35.0,1
18177,173468,13.0,1
18178,173474,39.0,2
18179,173481,69.0,32
18180,173482,32.0,2
18181,173486,45.0,16
18182,173494,19.0,1
18183,173508,26.0,1
18184,173509,50.0,5
18185,173511,37.0,5
18186,173517,35.0,6
18187,173521,30.0,1
18188,173536,41.0,1
18189,173538,27.0,1
18190,173540,20.0,2
18191,173547,39.0,1
18192,173552,32.0,1
18193,173621,27.0,1
18194,173632,36.0,3
18195,173650,27.0,9
18196,173654,58.0,3
18197,173657,43.0,1
18198,173659,30.0,3
18199,173660,42.0,1
18200,173679,27.0,50
18201,173681,32.0,1
18202,173684,15.0,14
18203,173691,44.0,1
18204,173705,32.0,1
18205,173706,51.0,1
18206,173731,18.0,1
18207,173743,35.0,7
18208,173757,54.0,1
18209,173765,21.0,1
18210,173769,17.0,3
18211,173773,36.0,9
18212,173778,34.0,3
18213,173779,48.0,1
18214,173784,36.0,1
18215,173793,28.0,1
18216,173797,47.0,2
18217,173828,56.0,2
18218,173840,14.0,1
18219,173856,30.0,5
18220,173860,48.0,21
18221,173875,45.0,1
18222,173881,32.0,3
18223,173901,45.0,1
18224,173906,32.0,3
18225,173908,16.0,1
18226,173922,38.0,2
18227,173928,30.0,1
18228,173929,43.0,1
18229,173932,46.0,1
18230,173935,25.0,1
18231,173943,49.0,1
18232,173969,36.0,4
18233,173999,33.0,6
18234,174004,51.0,3
18235,174015,38.0,1
18236,174017,34.0,1
18237,174021,29.0,2
18238,174027,34.0,1
18239,174031,62.0,1
18240,174034,50.0,10
18241,174059,47.0,1
18242,174062,38.0,7
18243,174077,51.0,1
18244,174078,55.0,1
18245,174081,63.0,1
18246,174085,28.0,1
18247,174092,34.0,46
18248,174103,33.0,1
18249,174139,36.0,2
18250,174140,23.0,3
18251,174142,26.0,5
18252,174148,43.0,1
18253,174151,34.0,18
18254,174152,63.0,1
